id,input,prediction,generation
15-5,books has topic Maria Czapska,Maria Czapska is the topic of books.,"<s> [INST] Given the following triples in (TRIPLE), you have to generate the corresponding text in (ANW) [/INST] [TRIPLE] books has topic Maria Czapska [/TRIPLE] [ANW] Maria Czapska is the topic of books. [/ANW] </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s"
15-6,books has topic Jean-Louis Bailly,Jean-Louis Bailly is a topic in books.,"<s> [INST] Given the following triples in (TRIPLE), you have to generate the corresponding text in (ANW) [/INST] [TRIPLE] books has topic Jean-Louis Bailly [/TRIPLE] [ANW] Jean-Louis Bailly is a topic in books. [/ANW] </s> </p> </s> </p> </s> </p> </s> </p> </s> </p> </s> </p> </s> </p> </s> </p> </s> </p> </s> </p> </s> </p> </s> </p> </s> </p> </s> </p> </s> </p> </s> </p> </s> </p> </s> </p> </s> </p> </s> </p> </s> </p> </s> </p> </s>"
15-7,books has topic Richard Scarry,Richard Scarry is a topic of books.,"<s> [INST] Given the following triples in (TRIPLE), you have to generate the corresponding text in (ANW) [/INST] [TRIPLE] books has topic Richard Scarry [/TRIPLE] [ANW] Richard Scarry is a topic of books. [/ANW] </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </"
15-8,books has topic Jennifer Donnelly,Jennifer Donnelly is the author of books.,"<s> [INST] Given the following triples in (TRIPLE), you have to generate the corresponding text in (ANW) [/INST] [TRIPLE] books has topic Jennifer Donnelly [/TRIPLE] [ANW] Jennifer Donnelly is the author of books. [/ANW] </s> </p> </s> </p> </s> </p> </s> </p> </s> </p> </s> </p> </s> </p> </s> </p> </s> </p> </s> </p> </s> </p> </s> </p> </s> </p> </s> </p> </s> </p> </s> </p> </s> </p> </s> </p> </s> </p> </s> </p> </s> </p> </s> </p> </s> </p> </"
15-9,books has topic Martin Amis,Martin Amis is the author of books.,"<s> [INST] Given the following triples in (TRIPLE), you have to generate the corresponding text in (ANW) [/INST] [TRIPLE] books has topic Martin Amis [/TRIPLE] [ANW] Martin Amis is the author of books. [/ANW] </s> </p> </s> </p> </s> </p> </s> </p> </s> </p> </s> </p> </s> </p> </s> </p> </s> </p> </s> </p> </s> </p> </s> </p> </s> </p> </s> </p> </s> </p> </s> </p> </s> </p> </s> </p> </s> </p> </s> </p> </s> </p> </s> </p> </s> </p> </"
15-10,books has topic Louis MacNeice,Louis MacNeice is a topic of books.,"<s> [INST] Given the following triples in (TRIPLE), you have to generate the corresponding text in (ANW) [/INST] [TRIPLE] books has topic Louis MacNeice [/TRIPLE] [ANW] Louis MacNeice is a topic of books. [/ANW] </s> </p> </s> </p> </s> </p> </s> </p> </s> </p> </s> </p> </s> </p> </s> </p> </s> </p> </s> </p> </s> </p> </s> </p> </s> </p> </s> </p> </s> </p> </s> </p> </s> </p> </s> </p> </s> </p> </s> </p> </s> </p> </s> </p> </s> </p"
15-11,books has topic Anthony Burgess,Anthony Burgess is a topic of books.,"<s> [INST] Given the following triples in (TRIPLE), you have to generate the corresponding text in (ANW) [/INST] [TRIPLE] books has topic Anthony Burgess [/TRIPLE] [ANW] Anthony Burgess is a topic of books. [/ANW] </s> </p> </s> </p> </s> </p> </s> </p> </s> </p> </s> </p> </s> </p> </s> </p> </s> </p> </s> </p> </s> </p> </s> </p> </s> </p> </s> </p> </s> </p> </s> </p> </s> </p> </s> </p> </s> </p> </s> </p> </s> </p> </s> </p> </s> </p> </s>"
15-12,books has topic Keri Smith,Keri Smith is a writer of books.,"<s> [INST] Given the following triples in (TRIPLE), you have to generate the corresponding text in (ANW) [/INST] [TRIPLE] books has topic Keri Smith [/TRIPLE] [ANW] Keri Smith is a writer of books. [/ANW] </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </"
15-13,books has topic Nicholas A. Basbanes,Nicholas A. Basbanes is the author of books.,"<s> [INST] Given the following triples in (TRIPLE), you have to generate the corresponding text in (ANW) [/INST] [TRIPLE] books has topic Nicholas A. Basbanes [/TRIPLE] [ANW] Nicholas A. Basbanes is the author of books. [/ANW] </s> </p> </s> </p> </s> </p> </s> </p> </s> </p> </s> </p> </s> </p> </s> </p> </s> </p> </s> </p> </s> </p> </s> </p> </s> </p> </s> </p> </s> </p> </s> </p> </s> </p> </s> </p> </s> </p> </s> </p> </s> </p> </s> </p> </"
15-14,books has topic S. R. Ranganathan,S. R. Ranganathan is a topic in books.,"<s> [INST] Given the following triples in (TRIPLE), you have to generate the corresponding text in (ANW) [/INST] [TRIPLE] books has topic S. R. Ranganathan [/TRIPLE] [ANW] S. R. Ranganathan is a topic in books. [/ANW] </s> </u> </s> </u> </s> </u> </s> </u> </s> </u> </s> </u> </s> </u> </s> </u> </s> </u> </s> </u> </s> </u> </s> </u> </s> </u> </s> </u> </s> </u> </s> </u> </s> </u> </s> </u> </s> </u> </s> </u> </s> </u> </s> </u"
15-15,books has topic René Guénon,Rene Guenon is a topic of books.,"<s> [INST] Given the following triples in (TRIPLE), you have to generate the corresponding text in (ANW) [/INST] [TRIPLE] books has topic René Guénon [/TRIPLE] [ANW] Rene Guenon is a topic of books. [/ANW] </s> </p> </s> </p> </s> </p> </s> </p> </s> </p> </s> </p> </s> </p> </s> </p> </s> </p> </s> </p> </s> </p> </s> </p> </s> </p> </s> </p> </s> </p> </s> </p> </s> </p> </s> </p> </s> </p> </s> </p> </s> </p> </s> </p> </s> </"
15-16,books has topic Hellmut Lehmann-Haupt,Hellmut Lehmann-Haupt is a topic of books.,"<s> [INST] Given the following triples in (TRIPLE), you have to generate the corresponding text in (ANW) [/INST] [TRIPLE] books has topic Hellmut Lehmann-Haupt [/TRIPLE] [ANW] Hellmut Lehmann-Haupt is a topic of books. [/ANW] </s> </p> </s> </p> </s> </p> </s> </p> </s> </p> </s> </p> </s> </p> </s> </p> </s> </p> </s> </p> </s> </p> </s> </p> </s> </p> </s> </p> </s> </p> </s> </p> </s> </p> </s> </p> </s> </p> </s> </p> </s> </p> </s> </p> </"
15-17,books has topic Will Eisner,Will Eisner is a topic of books.,"<s> [INST] Given the following triples in (TRIPLE), you have to generate the corresponding text in (ANW) [/INST] [TRIPLE] books has topic Will Eisner [/TRIPLE] [ANW] Will Eisner is a topic of books. [/ANW] </s> </p> </s> </p> </s> </p> </s> </p> </s> </p> </s> </p> </s> </p> </s> </p> </s> </p> </s> </p> </s> </p> </s> </p> </s> </p> </s> </p> </s> </p> </s> </p> </s> </p> </s> </p> </s> </p> </s> </p> </s> </p> </s> </p> </s> </p> </"
15-18,books has topic Pedro Bandeira,Pedro Bandeira is the author of books.,"<s> [INST] Given the following triples in (TRIPLE), you have to generate the corresponding text in (ANW) [/INST] [TRIPLE] books has topic Pedro Bandeira [/TRIPLE] [ANW] Pedro Bandeira is the author of books. [/ANW] </s> </p> </s> </p> </s> </p> </s> </p> </s> </p> </s> </p> </s> </p> </s> </p> </s> </p> </s> </p> </s> </p> </s> </p> </s> </p> </s> </p> </s> </p> </s> </p> </s> </p> </s> </p> </s> </p> </s> </p> </s> </p> </s> </p> </s> </p"
15-19,books has topic Bernard Cooper,Bernard Cooper is a topic of books.,"<s> [INST] Given the following triples in (TRIPLE), you have to generate the corresponding text in (ANW) [/INST] [TRIPLE] books has topic Bernard Cooper [/TRIPLE] [ANW] Bernard Cooper is a topic of books. [/ANW] </s> </p> </s> </p> </s> </p> </s> </p> </s> </p> </s> </p> </s> </p> </s> </p> </s> </p> </s> </p> </s> </p> </s> </p> </s> </p> </s> </p> </s> </p> </s> </p> </s> </p> </s> </p> </s> </p> </s> </p> </s> </p> </s> </p> </s> </p> </s>"
15-20,books has topic Von Sternen und Schnuppen. Bei Gelegenheit einiger Bücher,Von Sternen und Schnuppen is a topic in books.,"<s> [INST] Given the following triples in (TRIPLE), you have to generate the corresponding text in (ANW) [/INST] [TRIPLE] books has topic Von Sternen und Schnuppen. Bei Gelegenheit einiger Bücher [/TRIPLE] [ANW] Von Sternen und Schnuppen is a topic in books. [/ANW] </s> </p> </s> </p> </s> </p> </s> </p> </s> </p> </s> </p> </s> </p> </s> </p> </s> </p> </s> </p> </s> </p> </s> </p> </s> </p> </s> </p> </s> </p> </s> </p> </s> </p> </s> </p> </s> </p> </s> </p> </s> </"
15-21,books has topic Urgent Copy,Urgent Copy is a topic of books.,"<s> [INST] Given the following triples in (TRIPLE), you have to generate the corresponding text in (ANW) [/INST] [TRIPLE] books has topic Urgent Copy [/TRIPLE] [ANW] Urgent Copy is a topic of books. [/ANW] </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </"
15-22,books has topic One John A. Too Many,One John A. Too Many is a book.,"<s> [INST] Given the following triples in (TRIPLE), you have to generate the corresponding text in (ANW) [/INST] [TRIPLE] books has topic One John A. Too Many [/TRIPLE] [ANW] One John A. Too Many is a book. [/ANW] </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s>"
15-23,books has topic Comptes Rendus,Comptes Rendus is a topic of books.,"<s> [INST] Given the following triples in (TRIPLE), you have to generate the corresponding text in (ANW) [/INST] [TRIPLE] books has topic Comptes Rendus [/TRIPLE] [ANW] Comptes Rendus is a topic of books. [/ANW] </s> </p> </s> </p> </s> </p> </s> </p> </s> </p> </s> </p> </s> </p> </s> </p> </s> </p> </s> </p> </s> </p> </s> </p> </s> </p> </s> </p> </s> </p> </s> </p> </s> </p> </s> </p> </s> </p> </s> </p> </s> </p> </s> </p> </"
15-24,"books has topic The Letters of Algernon Charles Swinburne, Volume 1","The Letters of Algernon Charles Swinburne, Volume 1 is a book.","<s> [INST] Given the following triples in (TRIPLE), you have to generate the corresponding text in (ANW) [/INST] [TRIPLE] books has topic The Letters of Algernon Charles Swinburne, Volume 1 [/TRIPLE] [ANW] The Letters of Algernon Charles Swinburne, Volume 1 is a book. [/ANW] </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s>"
15-25,books has topic Paris Notebooks: Essays & Reviews,The topic of books is Paris Notebooks: Essays & Reviews.,"<s> [INST] Given the following triples in (TRIPLE), you have to generate the corresponding text in (ANW) [/INST] [TRIPLE] books has topic Paris Notebooks: Essays & Reviews [/TRIPLE] [ANW] The topic of books is Paris Notebooks: Essays & Reviews. [/ANW] </s> </p> </s> </p> </s> </p> </s> </p> </s> </p> </s> </p> </s> </p> </s> </p> </s> </p> </s> </p> </s> </p> </s> </p> </s> </p> </s> </p> </s> </p> </s> </p> </s> </p> </s> </p> </s> </p> </s> </p> </s> </p> </s> </p"
15-26,books has topic La voz del árbol,La voz del árbol is a topic of books.,"<s> [INST] Given the following triples in (TRIPLE), you have to generate the corresponding text in (ANW) [/INST] [TRIPLE] books has topic La voz del árbol [/TRIPLE] [ANW] La voz del árbol is a topic of books. [/ANW] </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </"
15-27,books has topic Noticias de libros,Noticias de libros is a topic of books.,"<s> [INST] Given the following triples in (TRIPLE), you have to generate the corresponding text in (ANW) [/INST] [TRIPLE] books has topic Noticias de libros [/TRIPLE] [ANW] Noticias de libros is a topic of books. [/ANW] </s> </p> </s> </p> </s> </p> </s> </p> </s> </p> </s> </p> </s> </p> </s> </p> </s> </p> </s> </p> </s> </p> </s> </p> </s> </p> </s> </p> </s> </p> </s> </p> </s> </p> </s> </p> </s> </p> </s> </p> </s> </p> </s> </p> </s> </p"
15-28,books has topic But Excuse Me That Is My Book,"The book ""But Excuse Me That Is My Book"" is about books.","<s> [INST] Given the following triples in (TRIPLE), you have to generate the corresponding text in (ANW) [/INST] [TRIPLE] books has topic But Excuse Me That Is My Book [/TRIPLE] [ANW] The book ""But Excuse Me That Is My Book"" is about books. [/ANW] </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </"
15-29,books has topic The Converts,The Converts is a topic of books.,"<s> [INST] Given the following triples in (TRIPLE), you have to generate the corresponding text in (ANW) [/INST] [TRIPLE] books has topic The Converts [/TRIPLE] [ANW] The Converts is a topic of books. [/ANW] </s> </p> </s> </p> </s> </p> </s> </p> </s> </p> </s> </p> </s> </p> </s> </p> </s> </p> </s> </p> </s> </p> </s> </p> </s> </p> </s> </p> </s> </p> </s> </p> </s> </p> </s> </p> </s> </p> </s> </p> </s> </p> </s> </p> </s> </p> </s>"
15-30,books has topic Frantumi seguiti da Plausi e Botte,"The books ""Frantumi seguiti da Plausi e Botte"" is about books.","<s> [INST] Given the following triples in (TRIPLE), you have to generate the corresponding text in (ANW) [/INST] [TRIPLE] books has topic Frantumi seguiti da Plausi e Botte [/TRIPLE] [ANW] The books ""Frantumi seguiti da Plausi e Botte"" is about books. [/ANW] </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s>"
15-31,books has topic This is Not the End of the Book,This is Not the End of the Book is a topic in books.,"<s> [INST] Given the following triples in (TRIPLE), you have to generate the corresponding text in (ANW) [/INST] [TRIPLE] books has topic This is Not the End of the Book [/TRIPLE] [ANW] This is Not the End of the Book is a topic in books. [/ANW] </s> </a> </s> </a> </s> </a> </s> </a> </s> </a> </s> </a> </s> </a> </s> </a> </s> </a> </s> </a> </s> </a> </s> </a> </s> </a> </s> </a> </s> </a> </s> </a> </s> </a> </s> </a> </s> </a> </s> </a> </s> </a> </s>"
15-32,books has topic The Book: An Homage,The Book: An Homage is about books.,"<s> [INST] Given the following triples in (TRIPLE), you have to generate the corresponding text in (ANW) [/INST] [TRIPLE] books has topic The Book: An Homage [/TRIPLE] [ANW] The Book: An Homage is about books. [/ANW] </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s>"
15-33,books has topic The Noise of Time: Selected Prose,The Noise of Time: Selected Prose is a book.,"<s> [INST] Given the following triples in (TRIPLE), you have to generate the corresponding text in (ANW) [/INST] [TRIPLE] books has topic The Noise of Time: Selected Prose [/TRIPLE] [ANW] The Noise of Time: Selected Prose is a book. [/ANW] </s> </i> </u> </i> </s> </i> </s> </i> </s> </i> </s> </i> </s> </i> </s> </i> </s> </i> </s> </i> </s> </i> </s> </i> </s> </i> </s> </i> </s> </i> </s> </i> </s> </i> </s> </i> </s> </i> </s> </i> </s> </i> </s> </i"
15-34,books has topic The Hidden Cottage,The Hidden Cottage is a topic in books.,"<s> [INST] Given the following triples in (TRIPLE), you have to generate the corresponding text in (ANW) [/INST] [TRIPLE] books has topic The Hidden Cottage [/TRIPLE] [ANW] The Hidden Cottage is a topic in books. [/ANW] </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </"
15-35,books has topic How to Live Forever,How to Live Forever is a topic of books.,"<s> [INST] Given the following triples in (TRIPLE), you have to generate the corresponding text in (ANW) [/INST] [TRIPLE] books has topic How to Live Forever [/TRIPLE] [ANW] How to Live Forever is a topic of books. [/ANW] </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s"
15-36,books has topic In the Heart of the Sea: The Tragedy of the Whaleship Essex,In the Heart of the Sea: The Tragedy of the Whaleship Essex is a book.,"<s> [INST] Given the following triples in (TRIPLE), you have to generate the corresponding text in (ANW) [/INST] [TRIPLE] books has topic In the Heart of the Sea: The Tragedy of the Whaleship Essex [/TRIPLE] [ANW] In the Heart of the Sea: The Tragedy of the Whaleship Essex is a book. [/ANW] </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s"
15-37,books has topic The Land of Plenty,The Land of Plenty is a topic of books.,"<s> [INST] Given the following triples in (TRIPLE), you have to generate the corresponding text in (ANW) [/INST] [TRIPLE] books has topic The Land of Plenty [/TRIPLE] [ANW] The Land of Plenty is a topic of books. [/ANW] </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s"
15-38,books has topic Mark Twain's Burlesque Autobiography,Mark Twain's Burlesque Autobiography is a book.,"<s> [INST] Given the following triples in (TRIPLE), you have to generate the corresponding text in (ANW) [/INST] [TRIPLE] books has topic Mark Twain's Burlesque Autobiography [/TRIPLE] [ANW] Mark Twain's Burlesque Autobiography is a book. [/ANW] </s> </p> </s> </p> </s> </p> </s> </p> </s> </p> </s> </p> </s> </p> </s> </p> </s> </p> </s> </p> </s> </p> </s> </p> </s> </p> </s> </p> </s> </p> </s> </p> </s> </p> </s> </p> </s> </p> </s> </p> </s> </p> </"
